Cluster,X,Y,Day
2,395120.0,6698005.0,5.0
2,195687.0,6753765.0,5.0
2,242048.0,6710632.0,5.0
0,567634.0,6770405.0,5.0
2,319262.0,6831024.0,5.0
0,366187.0,7075764.0,5.0
0,431463.0,7209682.0,5.0
0,567993.0,7112875.0,5.0
2,360144.0,6840783.0,5.0
2,233495.0,7004550.0,5.0
2,229071.0,7008122.0,5.0
0,482294.0,7478073.0,5.0
0,531595.0,6972784.0,5.0
0,638000.0,6946853.0,5.0
0,597415.0,6861386.0,5.0
0,403338.0,7153174.0,5.0
0,370737.0,7307759.0,5.0
2,391442.0,6681589.0,5.0
2,427808.0,6762081.0,5.0
2,397051.0,6691278.0,5.0
0,563831.0,6769899.0,5.0
0,565037.0,6770247.0,5.0
0,483854.0,6748683.0,5.0
0,488546.0,6736157.0,5.0
2,239388.0,6694667.0,5.0
0,562825.0,6766566.0,5.0
2,433475.0,6762290.0,5.0
2,287259.0,7067838.0,5.0
2,340283.0,6818912.0,5.0
0,433746.0,6901456.0,5.0
0,438134.0,7218544.0,5.0
0,603341.0,6957446.0,5.0
2,288521.0,6967930.0,5.0
0,431904.0,7206289.0,5.0
2,287400.0,7067897.0,5.0
0,499172.0,7248667.0,5.0
0,425747.0,7216680.0,5.0
0,427214.0,7209408.0,5.0
0,640529.0,6945578.0,5.0
0,535851.0,7120226.0,5.0
0,651295.0,7024798.0,5.0
2,395456.0,6697684.0,5.0
2,392259.0,6685617.0,5.0
2,428447.0,6695365.0,5.0
2,389682.0,6681173.0,5.0
2,376324.0,6695814.0,5.0
2,376091.0,6695998.0,5.0
2,407909.0,6723222.0,5.0
2,427563.0,6761479.0,5.0
2,381929.0,6722588.0,5.0
2,423489.0,6760051.0,5.0
2,427382.0,6761743.0,5.0
2,301378.0,6653919.0,5.0
0,495738.0,6703691.0,5.0
2,376450.0,6671987.0,5.0
0,447914.0,6785782.0,5.0
2,432198.0,6762646.0,5.0
2,233254.0,6714717.0,5.0
0,495277.0,6703993.0,5.0
0,506958.0,6712352.0,5.0
2,283871.0,6702038.0,5.0
2,327053.0,6822185.0,5.0
2,330999.0,6818972.0,5.0
2,310499.0,7084593.0,5.0
2,309757.0,7084662.0,5.0
2,297711.0,6988443.0,5.0
2,323455.0,6823591.0,5.0
0,534290.0,6976271.0,5.0
0,651827.0,7024459.0,5.0
0,481484.0,7057603.0,5.0
0,535462.0,7122299.0,5.0
0,432193.0,7212880.0,5.0
0,534161.0,6973529.0,5.0
0,429417.0,7213877.0,5.0
0,427555.0,7210493.0,5.0
0,427560.0,7210237.0,5.0
0,420477.0,7113601.0,5.0
0,534470.0,6973375.0,5.0
0,511900.0,7046926.0,5.0
2,288852.0,7066862.0,5.0
0,533818.0,6973371.0,5.0
0,430142.0,7208582.0,5.0
0,643675.0,6944648.0,5.0
0,482288.0,7477528.0,5.0
0,508553.0,6907883.0,5.0
0,536656.0,7120776.0,5.0
0,429892.0,7211300.0,5.0
0,507727.0,6907435.0,5.0
0,536110.0,6984181.0,5.0
0,658748.0,6967271.0,5.0
0,536454.0,7121993.0,5.0
0,514341.0,6839797.0,5.0
0,641391.0,6944204.0,5.0
0,422469.0,7228062.0,5.0
0,428600.0,7208946.0,5.0
0,429282.0,7205721.0,5.0
0,509986.0,7047251.0,5.0
0,534993.0,6973494.0,5.0
0,508490.0,6907911.0,5.0
0,430194.0,7205454.0,5.0
0,535882.0,7121752.0,5.0
0,509994.0,7047331.0,5.0
0,590659.0,7196761.0,5.0
0,532314.0,6972405.0,5.0
0,551832.0,7017357.0,5.0
0,506988.0,6907291.0,5.0
0,535289.0,6973300.0,5.0
0,536144.0,7122979.0,5.0
0,380403.0,7107679.0,5.0
2,320511.0,6823643.0,5.0
2,332098.0,6817171.0,5.0
2,330502.0,6820178.0,5.0
2,322761.0,6823904.0,5.0
2,329072.0,6822544.0,5.0
2,327222.0,6822663.0,5.0
0,432970.0,6901919.0,5.0
2,211981.0,6761619.0,5.0
0,441058.0,6937840.0,5.0
0,431487.0,6900512.0,5.0
2,328722.0,6823456.0,5.0
2,329517.0,6822387.0,5.0
2,309109.0,7085040.0,5.0
2,287954.0,6968849.0,5.0
2,309741.0,7084658.0,5.0
2,310767.0,7085059.0,5.0
2,311060.0,7086177.0,5.0
0,436623.0,6903770.0,5.0
2,329524.0,6822384.0,5.0
0,484271.0,6747888.0,5.0
2,288674.0,6966440.0,5.0
2,335219.0,6817150.0,5.0
2,332153.0,6905061.0,5.0
2,336472.0,6820751.0,5.0
2,229006.0,7006641.0,5.0
2,222854.0,6827327.0,5.0
2,262204.0,6698180.0,5.0
0,496972.0,6703177.0,5.0
0,482245.0,6748185.0,5.0
2,396279.0,6684832.0,5.0
2,382289.0,6680084.0,5.0
2,392330.0,6719839.0,5.0
2,361560.0,6764892.0,5.0
2,427788.0,6763136.0,5.0
2,393218.0,6706889.0,5.0
2,339754.0,6684364.0,5.0
2,427895.0,6761639.0,5.0
2,302915.0,6655509.0,5.0
2,395618.0,6707145.0,5.0
2,385847.0,6672909.0,5.0
2,395762.0,6697373.0,5.0
2,383513.0,6677226.0,5.0
2,385282.0,6671546.0,5.0
2,382312.0,6682561.0,5.0
2,393695.0,6676382.0,5.0
2,391513.0,6675399.0,5.0
2,391097.0,6675486.0,5.0
2,391337.0,6683951.0,5.0
2,384508.0,6674443.0,5.0
2,387105.0,6671756.0,5.0
2,385286.0,6679826.0,5.0
2,385142.0,6675200.0,5.0
2,384629.0,6673258.0,5.0
2,384569.0,6672567.0,5.0
2,384856.0,6672295.0,5.0
2,394658.0,6676864.0,5.0
2,386982.0,6674049.0,5.0
2,376142.0,6675312.0,5.0
2,389963.0,6681500.0,5.0
2,377597.0,6712353.0,5.0
2,457620.0,6702694.0,5.0
2,392892.0,6688492.0,5.0
2,381503.0,6683176.0,5.0
2,396978.0,6691337.0,5.0
2,384524.0,6676117.0,5.0
2,395248.0,6706964.0,5.0
2,392389.0,6688661.0,5.0
2,382479.0,6723120.0,5.0
2,427895.0,6763060.0,5.0
0,483986.0,6748340.0,5.0
0,478447.0,6751052.0,5.0
2,196389.0,6754052.0,5.0
0,476530.0,6747134.0,5.0
2,429607.0,6763691.0,5.0
2,241574.0,6707867.0,5.0
2,385072.0,6673735.0,5.0
2,245070.0,6709752.0,5.0
2,224381.0,6827262.0,5.0
2,242137.0,6708166.0,5.0
2,224221.0,6825771.0,5.0
0,498308.0,6709768.0,5.0
2,196938.0,6754271.0,5.0
2,238721.0,6711827.0,5.0
2,238453.0,6709752.0,5.0
0,448771.0,6788996.0,5.0
2,287462.0,7068064.0,5.0
2,227225.0,7009107.0,5.0
0,433694.0,6907299.0,5.0
2,330838.0,6821860.0,5.0
2,344069.0,6817767.0,5.0
2,315720.0,6823348.0,5.0
2,287049.0,6968427.0,5.0
2,326955.0,6822021.0,5.0
2,227794.0,7008860.0,5.0
2,223186.0,6828078.0,5.0
2,288031.0,6968476.0,5.0
2,337004.0,6820212.0,5.0
0,430137.0,7216774.0,5.0
2,326339.0,6790616.0,5.0
2,291669.0,6971062.0,5.0
0,532721.0,6968014.0,5.0
0,536349.0,6967620.0,5.0
0,518970.0,7399542.0,5.0
0,508368.0,6907541.0,5.0
0,509998.0,7047337.0,5.0
0,510135.99999999994,7049894.0,5.0
0,428565.0,7211451.0,5.0
0,428733.0,7208999.0,5.0
0,642061.0,6944438.0,5.0
0,642439.0,6944215.0,5.0
2,229342.0,6939433.0,5.0
0,427841.0,7212341.0,5.0
2,251237.0,6931092.0,5.0
2,288662.0,6967784.0,5.0
0,426430.0,7214715.0,5.0
0,510490.0,7049801.0,5.0
2,309037.0,7084788.0,5.0
0,439898.0,7377123.0,5.0
0,369778.0,7305963.0,5.0
0,516991.0,7401698.0,5.0
2,394046.0,6676563.0,5.0
2,382531.0,6676311.0,5.0
2,386568.0,6670734.0,5.0
2,383916.0,6680521.0,5.0
2,393816.0,6676371.0,5.0
2,385081.0,6672163.0,5.0
2,385939.0,6675437.0,5.0
2,383433.0,6677294.0,5.0
2,386939.0,6673953.0,5.0
2,386147.0,6670818.0,5.0
2,386650.0,6674251.0,5.0
2,385910.0,6671472.0,5.0
2,388902.0,6682545.0,5.0
2,383978.0,6671660.0,5.0
2,385916.0,6672180.0,5.0
2,397129.0,6675823.0,5.0
2,392301.0,6680713.0,5.0
2,386260.0,6674753.0,5.0
2,426562.0,6694730.0,5.0
2,423676.0,6692193.0,5.0
2,370824.0,6675991.0,5.0
2,385759.0,6685631.0,5.0
2,337675.0,6682921.0,5.0
2,424852.0,6694377.0,5.0
2,385939.0,6675437.0,5.0
2,376325.0,6683503.0,5.0
2,238624.0,6711086.0,5.0
2,423395.0,6690705.0,5.0
2,348557.0,6714422.0,5.0
2,358172.0,6668616.0,5.0
2,387659.0,6687947.0,5.0
2,239029.0,6710388.0,5.0
2,251551.0,6717303.0,5.0
2,432168.0,6763703.0,5.0
2,391326.0,6686391.0,5.0
2,285840.0,6752864.0,5.0
0,465363.0,6750148.0,5.0
0,492249.0,6705107.0,5.0
0,497950.0,6708423.0,5.0
2,234796.0,6711533.0,5.0
0,483843.0,6749123.0,5.0
0,568746.0,6771318.0,5.0
2,241470.0,6711258.0,5.0
2,240206.0,6710186.0,5.0
2,234303.0,6711834.0,5.0
2,243978.0,6708841.0,5.0
2,322844.0,6825315.0,5.0
2,238620.0,6711079.0,5.0
2,228352.0,7007311.0,5.0
2,229916.0,7006649.0,5.0
2,309870.0,7085200.0,5.0
2,331370.0,6816738.0,5.0
0,434563.0,6901456.0,5.0
2,328913.0,6823049.0,5.0
0,433653.0,6901590.0,5.0
0,436964.0,6903826.0,5.0
2,313076.0,6800527.0,5.0
2,298208.0,6989038.0,5.0
2,204327.0,6789269.0,5.0
2,328191.0,6822583.0,5.0
2,375023.0,6879971.0,5.0
2,257248.0,6860724.0,5.0
2,222905.0,6827560.0,5.0
2,288949.0,7068512.0,5.0
2,328104.0,6823469.0,5.0
2,287531.0,7067561.0,5.0
2,222371.0,6827518.0,5.0
2,329297.0,6820778.0,5.0
2,321646.0,6823140.0,5.0
2,315141.0,6822345.0,5.0
2,229658.0,7008001.0,5.0
2,239654.0,6715725.0,5.0
2,205400.0,6788451.0,5.0
0,382999.0,7301390.0,5.0
2,228589.0,7007616.0,5.0
0,507151.0,6907157.0,5.0
0,508415.0,6907636.0,5.0
0,499575.0,7249821.0,5.0
2,287458.0,6965396.0,5.0
0,531569.0,6967422.0,5.0
0,532278.0,6972517.0,5.0
0,641089.0,6944309.0,5.0
0,534471.0,6973375.0,5.0
2,287598.0,6968877.0,5.0
0,535686.0,7120636.0,5.0
2,228368.0,7009887.0,5.0
0,533547.0,6993757.0,5.0
0,428410.0,7210836.0,5.0
0,443644.0,7376639.0,5.0
0,509220.0,7048025.0,5.0
0,534173.0,6973435.0,5.0
0,509414.0,7046770.0,5.0
0,509383.0,7047970.0,5.0
2,263946.0,6951015.0,5.0
2,229529.0,7007038.0,5.0
0,535201.0,6974084.0,5.0
0,427612.0,7208475.0,5.0
0,427419.0,7212425.0,5.0
2,323239.0,6824405.0,5.0
2,315064.0,6819764.0,5.0
2,309576.0,7084803.0,5.0
2,228338.0,7007357.0,5.0
2,286577.0,6700796.0,5.0
2,281771.0,6807421.0,5.0
2,328143.0,6821828.0,5.0
2,223143.0,6827605.0,5.0
2,327506.0,6822575.0,5.0
2,341160.0,6821055.0,5.0
2,326896.0,6822151.0,5.0
2,239854.0,6711346.0,5.0
2,268712.0,6790172.0,5.0
2,223313.0,6827428.0,5.0
2,238788.0,6710802.0,5.0
2,241711.0,6711359.0,5.0
0,479601.0,6752595.0,5.0
0,483924.0,6748153.0,5.0
2,238019.0,6710333.0,5.0
0,484100.0,6746311.0,5.0
0,449400.0,6786358.0,5.0
2,196083.0,6753912.0,5.0
2,240698.0,6710612.0,5.0
2,223040.0,6827243.0,5.0
2,285134.0,6702395.0,5.0
0,479628.0,6752530.0,5.0
2,376342.0,6734198.0,5.0
2,376660.0,6737363.0,5.0
0,497524.0,6707721.0,5.0
2,373832.0,6670533.0,5.0
2,391324.0,6685256.0,5.0
2,383073.0,6679673.0,5.0
2,377791.0,6674795.0,5.0
2,381589.0,6684205.0,5.0
2,387798.0,6671724.0,5.0
2,380775.0,6673566.0,5.0
2,388814.0,6680685.0,5.0
2,346810.0,6714212.0,5.0
2,378834.0,6677803.0,5.0
2,301695.0,6653995.0,5.0
2,386284.0,6672546.0,5.0
2,392876.0,6689509.0,5.0
2,394068.0,6708485.0,5.0
2,387287.0,6679419.0,5.0
2,391517.0,6675405.0,5.0
2,383894.0,6674332.0,5.0
2,384645.0,6671871.0,5.0
2,385098.0,6672273.0,5.0
2,392921.0,6682311.0,5.0
2,389682.0,6681173.0,5.0
2,380116.0,6681089.0,5.0
2,389420.0,6681485.0,5.0
2,383567.0,6675241.0,5.0
2,393466.0,6676320.0,5.0
2,384793.0,6673046.0,5.0
2,382178.0,6671068.0,5.0
2,390302.0,6680058.0,5.0
2,385390.0,6670792.0,5.0
2,385854.0,6672168.0,5.0
2,384697.0,6673497.0,5.0
2,386542.0,6673691.0,5.0
2,388068.0,6680823.0,5.0
2,393741.0,6679354.0,5.0
2,384930.0,6671823.0,5.0
2,385590.0,6678976.0,5.0
2,397544.0,6675865.0,5.0
2,386307.0,6671870.0,5.0
2,391389.0,6675086.0,5.0
2,386279.0,6672982.0,5.0
2,384926.0,6671526.0,5.0
2,385165.0,6675134.0,5.0
2,425894.0,6695469.0,5.0
2,378793.0,6679627.0,5.0
2,382622.0,6671186.0,5.0
2,429608.0,6760072.0,5.0
2,394050.0,6692018.0,5.0
2,380795.0,6682178.0,5.0
2,380601.0,6722948.0,5.0
2,391715.0,6687811.0,5.0
2,393543.0,6682019.0,5.0
2,386870.0,6673710.0,5.0
2,376527.0,6672458.0,5.0
2,381846.0,6725686.0,5.0
2,364984.0,6766397.0,5.0
2,382414.0,6679852.0,5.0
2,384613.0,6672335.0,5.0
2,385834.0,6671587.0,5.0
2,385376.0,6679287.0,5.0
2,384982.0,6672101.0,5.0
2,394336.0,6679381.0,5.0
2,385852.0,6672711.0,5.0
2,380884.0,6683352.0,5.0
2,225473.0,6826705.0,5.0
0,496857.0,6703595.0,5.0
2,241411.0,6707310.0,5.0
2,427598.0,6763785.0,5.0
2,427404.0,6762230.0,5.0
2,426282.0,6695784.0,5.0
2,242581.0,6713279.0,5.0
2,239845.0,6711371.0,5.0
2,426164.0,6760507.0,5.0
0,483651.0,6748152.0,5.0
0,496690.0,6702941.0,5.0
2,244267.0,6706590.0,5.0
0,564369.0,6769461.0,5.0
0,485160.0,6748254.0,5.0
2,247655.0,6707249.0,5.0
2,225170.0,6824949.0,5.0
2,238392.0,6709343.0,5.0
2,331880.0,6817883.0,5.0
2,195743.0,6753879.0,5.0
2,362651.0,6764801.0,5.0
0,448252.0,6786028.0,5.0
0,559329.0,6778407.0,5.0
2,240848.0,6707099.0,5.0
2,226546.0,6713799.0,5.0
2,222803.0,6828252.0,5.0
2,239922.0,6709781.0,5.0
2,204602.0,6789681.0,5.0
2,206135.0,6790103.0,5.0
2,228882.0,7007162.0,5.0
2,288020.0,6968106.0,5.0
2,323559.0,6823927.0,5.0
2,328148.0,6822689.0,5.0
2,343956.0,6817673.0,5.0
2,309571.0,7084893.0,5.0
2,287953.0,6969100.0,5.0
2,284192.0,6701480.0,5.0
0,533386.0,6973643.0,5.0
0,378622.0,7107220.0,5.0
0,429535.0,7215773.0,5.0
2,286529.0,6967069.0,5.0
2,287840.0,6968665.0,5.0
0,488577.0,6834040.0,5.0
0,535457.0,7121949.0,5.0
0,427648.0,7210049.0,5.0
2,231696.0,6715933.0,5.0
0,506251.0,6908370.0,5.0
2,404740.0,6860581.0,5.0
0,434946.0,6902528.0,5.0
0,428838.0,7209161.0,5.0
0,429550.0,7199430.0,5.0
0,532876.0,6973804.0,5.0
0,553711.0,7010629.0,5.0
0,534330.0,6973065.0,5.0
2,288591.0,6969429.0,5.0
2,246824.0,6993531.0,5.0
0,427873.0,7199811.0,5.0
0,392919.0,7287129.0,5.0
0,387264.0,7295617.0,5.0
0,407242.0,7523003.0,5.0
2,394571.0,6676624.0,5.0
2,387618.0,6674869.0,5.0
2,392355.0,6683204.0,5.0
2,384926.0,6671526.0,5.0
2,385309.0,6679689.0,5.0
2,385632.0,6672235.0,5.0
2,384688.0,6676431.0,5.0
2,387720.0,6674286.0,5.0
2,380879.0,6680150.0,5.0
2,386751.0,6674035.0,5.0
2,379420.0,6674057.0,5.0
2,386872.0,6673155.0,5.0
2,393480.0,6676584.0,5.0
2,393527.0,6682030.0,5.0
2,396944.0,6705150.0,5.0
2,427563.0,6761592.0,5.0
2,316565.0,6746066.0,5.0
2,385692.0,6672266.0,5.0
2,427153.0,6695982.0,5.0
2,407742.0,6685739.0,5.0
2,385573.0,6674978.0,5.0
2,379850.0,6682141.0,5.0
2,387229.0,6685442.0,5.0
2,427211.0,6761774.0,5.0
2,360957.0,6765302.0,5.0
2,239934.0,6711213.0,5.0
0,449438.0,6784346.0,5.0
0,484205.0,6746309.0,5.0
2,220121.0,6827719.0,5.0
2,240205.0,6710188.0,5.0
2,239587.0,6711208.0,5.0
2,238904.0,6711247.0,5.0
2,239025.0,6711314.0,5.0
2,239710.0,6711120.0,5.0
2,427561.0,6761709.0,5.0
2,427627.0,6759959.0,5.0
2,433906.0,6763158.0,5.0
0,485371.0,6746662.0,5.0
0,559420.0,6779021.0,5.0
2,249003.0,6711709.0,5.0
2,332699.0,6821229.0,5.0
2,238916.0,6710882.0,5.0
2,239752.0,6711227.0,5.0
2,328213.0,6822614.0,5.0
2,225409.0,6825272.0,5.0
2,281201.0,6807711.0,5.0
0,432414.0,6901739.0,5.0
2,225963.0,6825927.0,5.0
2,279450.0,6808876.0,5.0
2,227501.0,7008768.0,5.0
2,262505.0,6865121.0,5.0
2,375663.0,6879966.0,5.0
0,441034.0,6937692.0,5.0
0,532634.0,6967811.0,5.0
0,535881.0,6972549.0,5.0
2,287443.0,6966721.0,5.0
2,208402.0,6917379.0,5.0
0,534931.0,6974205.0,5.0
0,536636.0,7123795.0,5.0
0,427722.0,7210377.0,5.0
0,514489.0,6839276.0,5.0
0,514515.0,6839919.0,5.0
0,379614.0,7175550.0,5.0
0,644641.0,6945968.0,5.0
0,429730.0,7213650.0,5.0
0,417104.0,7070294.0,5.0
0,442202.0,7378609.0,5.0
0,439655.0,7375717.0,5.0
0,532431.0,7122232.0,5.0
0,603460.0,6858658.0,5.0
2,340776.0,6796320.0,5.0
0,436205.0,6900229.0,5.0
0,430100.0,7208601.0,5.0
0,531158.0,6994266.0,5.0
0,603645.0,6956296.0,5.0
2,196031.0,6753904.0,5.0
2,324651.0,6823580.0,5.0
2,224093.0,6825977.0,5.0
2,268208.0,6789782.0,5.0
2,222371.0,6827518.0,5.0
2,330146.0,6822113.0,5.0
2,310601.0,7084855.0,5.0
2,323706.0,6819728.0,5.0
2,322753.0,6824786.0,5.0
2,222368.0,6827522.0,5.0
0,496507.0,6703306.0,5.0
2,268687.0,6790428.0,5.0
0,485361.0,6746704.0,5.0
0,484257.00000000006,6748364.0,5.0
2,233460.0,6714429.0,5.0
2,268706.0,6790493.0,5.0
2,428392.0,6761320.0,5.0
2,239274.0,6711070.0,5.0
0,536557.0,6784992.0,5.0
2,385976.0,6670507.0,5.0
2,369938.0,6670304.0,5.0
2,387057.0,6675507.0,5.0
2,457516.0,6702865.0,5.0
2,385444.0,6672197.0,5.0
2,386449.0,6671916.0,5.0
2,375580.0,6696986.0,5.0
2,358619.0,6684113.0,5.0
2,383943.0,6674165.0,5.0
2,386772.0,6686282.0,5.0
2,374474.0,6671705.0,5.0
2,387967.0,6684580.0,5.0
2,370124.0,6676389.0,5.0
2,386332.0,6677970.0,5.0
2,384983.0,6672322.0,5.0
2,386890.0,6676915.0,5.0
2,385371.0,6681251.0,5.0
2,387983.0,6676559.0,5.0
2,385993.0,6674665.0,5.0
2,385508.0,6671496.0,5.0
2,309922.0,7085640.0,5.0
2,309930.0,7085625.0,5.0
0,642004.0,6944592.0,5.0
2,223378.0,6828649.0,5.0
2,290192.0,6781609.0,5.0
0,652554.0,7024021.0,5.0
2,331924.0,6817534.0,5.0
2,281251.0,6807636.0,5.0
2,335788.0,6821679.0,5.0
2,289238.0,7068867.0,5.0
2,312030.0,6823228.0,5.0
2,237150.0,6712479.0,5.0
0,479645.0,6752848.0,5.0
2,239054.0,6713980.0,5.0
2,239044.0,6711212.0,5.0
2,204291.0,6789515.0,5.0
2,390747.0,6674625.0,5.0
2,396299.0,6678704.0,5.0
2,386281.0,6672879.0,5.0
0,580993.0,6776548.0,5.0
0,492493.0,6706741.0,5.0
2,221365.0,6827938.0,5.0
2,204713.0,6789498.0,5.0
2,381349.0,6684279.0,5.0
0,448392.0,6787609.0,5.0
2,385274.0,6671508.0,5.0
2,394212.0,6705801.0,5.0
2,383519.0,6722889.0,5.0
2,387017.0,6675097.0,5.0
2,386445.0,6672346.0,5.0
2,388078.0,6679188.0,5.0
2,386600.0,6673115.0,5.0
0,622329.0,7113320.0,5.0
2,288448.0,7070292.0,5.0
2,228635.0,7007792.0,5.0
0,614717.0,6895344.0,5.0
0,645115.0,6946105.0,5.0
2,239165.0,6710465.0,5.0
2,229509.0,7008003.0,5.0
2,222369.0,6828103.0,5.0
2,214711.0,6835536.0,5.0
0,433473.0,6898944.0,5.0
2,250324.0,6716424.0,5.0
2,338980.0,6819747.0,5.0
2,331959.0,6821722.0,5.0
0,432952.0,6902046.0,5.0
0,435415.0,6902545.0,5.0
2,239911.0,6711579.0,5.0
2,217183.0,6833402.0,5.0
2,331420.0,6816758.0,5.0
2,223005.0,6827510.0,5.0
2,239568.0,6710508.0,5.0
2,201314.0,6789790.0,5.0
2,250949.0,6800388.0,5.0
2,224008.0,6826886.0,5.0
2,203446.0,6789653.0,5.0
2,196573.0,6753631.0,5.0
2,224093.0,6825999.0,5.0
0,483421.0,6748474.0,5.0
2,375040.0,6670465.0,5.0
2,387331.0,6685501.0,5.0
2,387244.0,6685489.0,5.0
2,389498.0,6680610.0,5.0
2,391265.0,6674848.0,5.0
2,386811.0,6673863.0,5.0
2,384598.0,6674211.0,5.0
2,387702.0,6688429.0,5.0
2,385960.0,6672336.0,5.0
2,422525.0,6762484.0,5.0
2,384263.0,6674207.0,5.0
2,385426.0,6675287.0,5.0
0,510869.0,7054777.0,5.0
2,233179.0,7002516.0,5.0
2,241421.0,6707176.0,5.0
2,234206.0,6711307.0,5.0
2,224013.0,6825212.0,5.0
0,435835.0,6903160.0,5.0
2,204232.0,6789528.0,5.0
2,237210.0,6713582.0,5.0
0,498056.0,6707991.0,5.0
2,240670.0,6710929.0,5.0
2,225485.0,6825463.0,5.0
2,395103.0,6698035.0,5.0
2,374967.0,6671307.0,5.0
2,390410.0,6679857.0,5.0
2,390882.0,6672377.0,5.0
2,393180.0,6688286.0,5.0
2,393349.0,6676364.0,5.0
2,389682.0,6681173.0,5.0
0,441666.0,7375821.0,5.0
0,425793.0,7202649.0,5.0
0,508503.0,6907742.0,5.0
0,425943.0,7213098.0,5.0
2,288069.0,6966667.0,5.0
0,509776.0,7048192.0,5.0
2,230335.0,7009145.0,5.0
2,308697.0,7084131.0,5.0
0,381423.0,7175705.0,5.0
0,428304.0,7214141.0,5.0
2,227863.0,7007574.0,5.0
0,505527.0,7108767.0,5.0
0,427886.0,7210394.0,5.0
0,532582.0,6996318.0,5.0
0,428472.0,7209269.0,5.0
2,288243.0,6968896.0,5.0
2,309260.0,7082773.0,5.0
2,297713.0,6988379.0,5.0
2,287470.0,7067075.0,5.0
2,253520.0,6994591.0,5.0
2,326541.0,6789307.0,5.0
2,329041.0,6820432.0,5.0
0,435533.0,6902154.0,5.0
2,239097.0,6711123.0,5.0
2,238636.0,6710858.0,5.0
0,596157.0,6783061.0,5.0
0,496033.0,6708867.0,5.0
2,337730.0,6819904.0,5.0
2,238754.0,6711160.0,5.0
0,484254.0,6748016.0,5.0
2,242860.0,6710299.0,5.0
0,481663.0,6748537.0,5.0
2,432196.0,6762637.0,5.0
0,479452.0,6750693.0,5.0
2,379196.0,6678464.0,5.0
2,378834.0,6677803.0,5.0
2,385660.0,6670758.0,5.0
2,384699.0,6670822.0,5.0
2,336082.0,6681373.0,5.0
2,378492.0,6685933.0,5.0
2,391853.0,6773542.0,5.0
2,372855.0,6671061.0,5.0
2,390474.0,6694878.0,5.0
2,387333.0,6685563.0,5.0
0,444193.0,6756048.0,5.0
2,426739.0,6762488.0,5.0
2,385977.0,6677853.0,5.0
2,391788.0,6672496.0,5.0
2,391717.0,6674554.0,5.0
2,386356.0,6677944.0,5.0
2,389176.0,6681633.0,5.0
2,385196.0,6674654.0,5.0
2,384226.0,6674272.0,5.0
2,387074.0,6675581.0,5.0
2,390809.0,6674523.0,5.0
2,384848.0,6673696.0,5.0
2,383466.0,6687766.0,5.0
2,385915.0,6670923.0,5.0
2,385851.0,6673830.0,5.0
2,386280.0,6673176.0,5.0
2,385988.0,6671341.0,5.0
0,700957.0,6954810.0,5.0
2,341239.0,6793437.0,5.0
2,297849.0,6841961.0,5.0
2,234537.0,7003412.0,5.0
2,282788.0,6806778.0,5.0
0,436551.0,6904217.0,5.0
2,386821.0,6673274.0,5.0
2,382728.0,6669763.0,5.0
2,273739.0,6639198.0,5.0
2,385903.0,6671610.0,5.0
2,392048.0,6686710.0,5.0
2,389009.0,6678983.0,5.0
1,521310.0,7616200.0,5.0
0,343210.0,7125012.0,5.0
0,388319.0,7292681.0,5.0
0,433811.0,7207130.0,5.0
2,287538.0,6969357.0,5.0
0,514581.0,6839618.0,5.0
0,426589.0,7216058.0,5.0
0,481151.0,7058454.0,5.0
0,532288.0,6966647.0,5.0
0,507634.0,6907552.0,5.0
2,384351.0,6670288.0,5.0
0,534880.0,7122670.0,5.0
0,432066.0,6901629.0,5.0
2,280835.0,6808362.0,5.0
2,327084.0,6813526.0,5.0
2,324405.0,6823619.0,5.0
2,321632.0,6823158.0,5.0
2,198847.0,6752761.0,5.0
2,327978.0,6865597.0,5.0
2,331733.0,6820076.0,5.0
2,314967.0,6821464.0,5.0
2,433090.0,6763642.0,5.0
2,203842.0,6787785.0,5.0
0,492108.0,6705327.0,5.0
2,242162.0,6712995.0,5.0
2,224824.0,6827481.0,5.0
0,559690.0,6769118.0,5.0
0,594829.0,6786436.0,5.0
0,578063.0,6776039.0,5.0
2,222743.0,6828063.0,5.0
2,244434.0,6708692.0,5.0
2,323893.0,6745825.0,5.0
2,395932.0,6696817.0,5.0
2,395932.0,6696817.0,5.0
2,381499.0,6684030.0,5.0
2,345879.0,6669393.0,5.0
2,394782.0,6705672.0,5.0
2,388958.0,6680219.0,5.0
2,384634.0,6670590.0,5.0
2,379243.0,6684368.0,5.0
2,385933.0,6674008.0,5.0
2,383893.0,6671540.0,5.0
2,393167.0,6682269.0,5.0
2,385023.0,6673453.0,5.0
0,428539.0,7215899.0,5.0
0,434465.0,7208856.0,5.0
0,368112.0,7412613.0,5.0
0,506865.0,6907825.0,5.0
0,399597.0,7090709.0,5.0
2,310384.0,7084818.0,5.0
0,511238.0,7046808.0,5.0
2,287245.0,7067838.0,5.0
0,428843.0,7207677.0,5.0
0,538032.0,7122576.0,5.0
2,229740.0,7006471.0,5.0
0,642106.0,6944596.0,5.0
2,288451.0,7068135.0,5.0
2,195841.0,6753561.0,5.0
2,222883.0,6827538.0,5.0
2,379708.0,6906314.0,5.0
0,426601.0,7215175.0,5.0
2,336561.0,6823978.0,5.0
2,331373.0,6820206.0,5.0
2,242133.0,6708180.0,5.0
2,223181.0,6827732.0,5.0
0,600666.0,6790822.0,5.0
2,223194.0,6827401.0,5.0
2,240029.0,6711057.0,5.0
