X,Y,prediction
274483,6678183,1
254035,6671137,1
293352,6693812,1
302544,6686468,1
309066,6683240,1
312866,6680897,1
315394,6679453,1
317380,6677687,1
318996,6677346,1
319546,6677220,1
324851,6671002,1
224361,6712959,1
223390,6713196,1
219326,6711180,1
325347,6795419,2
325612,6797275,2
325466,6799687,2
227272,6723175,1
227235,6723204,1
227004,6723512,1
225366,6726036,1
224484,6727408,1
209294,6730980,1
209294,6730980,1
206204,6727227,1
205045,6726400,1
203664,6726540,1
200739,6726519,1
212633,6737922,1
209329,6738974,2
208404,6739173,2
207662,6739309,2
207471,6739315,2
199330,6764678,2
198413,6749296,2
198780,6746547,2
198647,6746066,2
198875,6736267,2
203528,6728748,1
252409,6752846,1
250599,6759004,2
251475,6761892,2
247297,6779614,2
241971,6784459,2
240339,6786264,2
271093,6756290,1
269651,6755818,1
259385,6759172,1
253793,6777001,2
296829,6745980,1
294636,6746649,1
280793,6757926,1
275468,6762887,1
270437,6765195,2
265082,6765827,2
263927,6766523,2
252961,6773302,2
282493,6702471,1
277025,6714736,1
272953,6722596,1
264320,6728718,1
258570,6732224,1
287544,6782723,2
297120,6779389,2
278364,6766542,1
280376,6809250,2
282663,6809136,2
284675,6811855,2
292251,6828597,2
292703,6831375,2
294565,6837579,2
283661,6798653,2
288126,6785794,2
288839,6783701,2
278470,6831340,2
267520,6865470,2
205787,6845045,2
264847,6877520,2
265435,6885957,2
272064,6911648,2
279921,6892071,2
326520,6713244,1
316918,6721681,1
316204,6751854,1
316686,6775486,1
375388,6754936,1
372352,6756182,1
407083,6747868,1
425557,6756489,1
303188,6804566,2
314111,6799331,2
314133,6799315,2
322749,6800308,2
322991,6800219,2
342385,6796068,1
329154,6814510,2
343015,6803478,2
342275,6806397,2
440765,6757405,1
429425,6779360,1
442224,6775715,1
419149,6784831,1
428975,6809202,1
370551,6804147,1
348996,6817431,2
381630,6819680,2
383279,6820174,2
337654,6826140,2
337404,6828011,2
331531,6838719,2
332987,6842968,2
334259,6843876,2
335650,6844707,2
344661,6861637,2
485450,6728421,1
495785,6711963,1
494138,6713517,1
465005,6752657,1
442599,6775305,1
448914,6773718,1
450024,6773384,1
465443,6767976,1
478527,6751310,1
485518,6752318,1
494930,6734421,1
526286,6776863,1
538392,6720335,1
556736,6741388,1
545167,6788080,1
458360,6842693,1
503344,6834423,1
593756,6811530,1
522724,6916423,2
542455,6909340,0
533322,6873062,1
562694,6890821,1
555690,6910378,0
594645,6916646,0
630626,6945326,0
598203,6945327,0
647716,6921182,0
664380,6890330,0
670351,6899311,0
607053,6959528,0
617652,6969728,0
661997,6966735,0
538254,6929016,0
546256,6931137,0
559416,6926669,0
544077,6972342,0
545456,6970736,0
572226,6957923,0
519037,6968449,0
505147,6971440,0
504824,6971726,0
499052,6974690,0
492858,6977207,0
472810,6994119,0
493037,6981494,0
453149,7055317,0
567181,6993526,0
572601,6997817,0
585080,6978421,0
534206,7001451,0
551092,7013268,0
547319,7017941,0
565337,7040262,0
480201,7059760,0
479972,7060037,0
479926,7060090,0
472691,7071430,0
444026,6853757,2
366550,6928244,2
419731,6930509,2
432081,6932663,2
388254,6947005,2
435503,6903609,2
436545,6904512,2
437076,6904944,2
441624,6912727,2
445721,6920531,2
445235,6921368,2
450693,6931087,2
463092,6928601,2
444644,6927663,2
444081,6928761,2
410107,6970911,2
416823,7064090,0
221569,6882865,2
208917,6917263,2
210246,6916500,2
246491,6926017,2
249244,6927146,2
237280,6896850,2
216474,6915243,2
230330,6996857,2
226189,6993969,2
216565,6984549,2
203710,6973513,2
203633,6970351,2
203167,6968875,2
203002,6967186,2
203879,6953626,2
203425,6951307,2
228096,6987259,2
225249,6949228,2
244408,6954149,2
259540,6954069,2
298852,6936402,2
298694,6937795,2
293751,6950000,2
303664,6965383,2
236094,7004245,2
245388,7002855,2
247572,7002665,2
251663,7001927,2
228155,7011406,2
228031,7014186,2
227272,7016543,2
270848,7008015,2
278529,7053808,2
289746,7074109,2
309178,7085955,0
311042,7085842,0
311974,7085710,0
344408,7025987,2
345633,7013491,2
343460,7011723,2
367402,7043305,0
307561,7084253,0
325710,7086329,0
406133,7052537,0
414194,7013910,0
388583,7126788,0
395129,7127798,0
413524,7114125,0
417430,7112424,0
431175,7096496,0
417706,7105518,0
417735,7108985,0
433609,7119383,0
422730,7115919,0
435102,7117120,0
467677,7141633,0
408573,7173365,0
407935,7174421,0
389247,7184953,0
429392,7204357,0
423747,7204505,0
402215,7215347,0
436443,7183187,0
454159,7205329,0
460894,7211846,0
523709,7197225,0
430379,7198929,0
425413,7216539,0
425057,7219729,0
424556,7221284,0
422574,7228037,0
433591,7228662,0
434820,7226628,0
444422,7235460,0
443752,7244244,0
525270,7257532,0
616540,7306276,0
499532,7118010,0
548307,7189528,0
638782,7135111,0
376212,7303501,0
372069,7305027,0
441163,7372652,0
368727,7370297,0
379809,7507666,0
511105,7382238,0
437627,7435830,0
408313,7524167,0
515336,7428622,0
578209,7724369,0
296322,6654789,1
303815,6652130,1
293793,6674684,1
323962,6658587,1
331015,6695066,1
281163,6657530,1
278500,6656403,1
340122,6686126,1
316289,6659851,1
340941,6685225,1
368251,6672109,1
363722,6676304,1
356272,6687440,1
336269,6712715,1
381255,6704143,1
380822,6704352,1
380610,6704415,1
379416,6705267,1
377907,6707762,1
372944,6703639,1
374870,6722074,1
373800,6721786,1
369105,6721183,1
394923,6687127,1
393518,6688059,1
381495,6715224,1
390492,6719477,1
391853,6709573,1
390877,6712402,1
398004,6708278,1
396588,6708422,1
396486,6704684,1
395910,6711644,1
398433,6716328,1
420957,6695396,1
421017,6695378,1
425391,6695656,1
422013,6689307,1
428621,6693613,1
436722,6689543,1
439206,6705910,1
445036,6694650,1
445389,6693872,1
426849,6698627,1
426750,6699372,1
426923,6703285,1
425467,6712687,1
435982,6756341,1
447069,6740953,1
463944,6749371,1
449607,6709617,1
235193,6695521,1
245974,6696579,1
237982,6705600,1
235582,6701756,1
277535,6674251,1
277653,6673696,1
275138,6671095,1
278583,6689142,1
246122,6663728,1
298478,6679444,1
301279,6685721,1
221457,6703319,1
221761,6698295,1
220672,6696479,1
228285,6718758,1
212335,6718958,1
210556,6718103,1
200243,6781452,2
198014,6764345,2
237772,6720203,1
255637,6731883,1
281992,6751442,1
249593,6788538,2
247729,6780281,2
217319,6796731,2
217884,6796765,2
225225,6803260,2
240695,6801249,2
245684,6710008,1
268385,6737235,1
266597,6739217,1
265188,6741059,1
277469,6746196,1
280903,6745877,1
261691,6709892,1
283887,6702079,1
279705,6703590,1
290258,6703458,1
289948,6706657,1
289739,6706910,1
311786,6701120,1
310858,6721454,1
228787,6820490,2
240994,6808076,2
226965,6821572,2
248807,6800361,2
247188,6815609,2
279005,6809421,2
290834,6809180,2
290035,6812917,2
295674,6815066,2
311288,6819222,2
311771,6820462,2
228879,6828641,2
241313,6826206,2
242208,6824410,2
228378,6826143,2
228071,6839095,2
276716,6832937,2
278470,6856227,2
217399,6833321,2
213142,6837368,2
223611,6830168,2
216572,6852397,2
216667,6852770,2
213686,6856990,2
226967,6840842,2
227637,6839984,2
320164,6836338,2
292966,6740256,1
296005,6743528,1
294839,6731632,1
308732,6747435,1
381089,6727838,1
328974,6785143,1
382604,6737409,1
417776,6762323,1
418338,6762182,1
311185,6778304,1
309405,6782203,1
322879,6794160,2
317504,6827862,2
318971,6819214,2
362109,6770621,1
427416,6776132,1
433540,6787623,1
442247,6757487,1
449611,6770267,1
414100,6768266,1
310977,6890906,2
342239,6823761,2
348826,6884280,2
515101,6711267,1
485822,6741942,1
473613,6755471,1
480950,6756063,1
508672,6715399,1
552425,6755554,1
594273,6774688,1
631627,6832322,1
572497,6773156,1
459209,6792165,1
493702,6809532,1
496545,6795264,1
500322,6827484,1
456498,6806855,1
553572,6903499,0
619638,6863940,1
678972,6898593,0
651204,7014264,0
674341,6990517,0
636465,7029554,0
628591,7037489,0
519276,6999295,0
487740,7049226,0
510356,7040001,0
520817,7050014,0
395751,6863646,2
384870,6900613,2
385127,6901652,2
432838,6895957,2
434885,6891301,2
440799,6922587,2
476181,6914532,2
473572,6908361,2
440758,6937584,2
383924,7011595,2
383780,7011729,2
425581,7021681,0
211152,6904666,2
300379,6987247,2
271944,6962204,2
286177,6958971,2
233892,7009078,2
240452,7012447,2
267155,6998226,2
216419,7022022,2
262877,7022187,2
270029,7040663,2
271397,7021522,2
291387,7040572,2
300819,7081034,0
329320,7048755,2
359009,7087394,0
403902,7077848,0
397896,7087235,0
414129,7077679,0
474164,7054052,0
383098,7092303,0
367594,7128870,0
438901,7101310,0
418705,7114437,0
379757,7175544,0
427968,7212231,0
429911,7194094,0
435431,7184544,0
432486,7210716,0
444860,7198474,0
424310,7231314,0
421251,7232959,0
595594,7339993,0
569130,7172193,0
554791,7121465,0
556885,7122314,0
620001,7117727,0
638521,7145345,0
599655,7193321,0
595748,7196967,0
593085,7199649,0
398636,7302175,0
469354,7388260,0
570825,7417375,0
455550,7697894,0
280657,6643329,1
289240,6657600,1
310568,6655496,1
308245,6653961,1
308244,6653955,1
333189,6660298,1
340383,6697100,1
350115,6712902,1
361129,6664012,1
360623,6659024,1
357778,6654012,1
356478,6675776,1
356188,6676787,1
358170,6668613,1
362014,6668535,1
362206,6667819,1
374800,6711808,1
368785,6708265,1
365316,6675254,1
361854,6669513,1
375742,6695914,1
369992,6697718,1
375112,6686297,1
374974,6701737,1
375782,6702892,1
392515,6694809,1
392972,6695310,1
386263,6710061,1
388124,6722399,1
393262,6686933,1
397131,6685012,1
397132,6685024,1
397801,6705224,1
405950,6690885,1
405015,6701693,1
393279,6730932,1
409423,6721180,1
424782,6709663,1
431718,6687467,1
437270,6692487,1
465406,6698448,1
465640,6703453,1
214181,6685539,1
245807,6692403,1
264303,6694416,1
268603,6693965,1
288394,6690100,1
231750,6715762,1
250286,6710177,1
252506,6704578,1
254623,6705982,1
286150,6705391,1
201437,6727602,1
218714,6721190,1
235813,6720602,1
239668,6720014,1
287863,6714917,1
293716,6719748,1
213884,6734943,1
226815,6736789,1
233267,6722606,1
233754,6729760,1
231052,6728003,1
265937,6731390,1
189298,6756556,2
197218,6749733,2
199597,6753116,2
197205,6759636,2
198801,6759030,2
204777,6757409,2
188511,6765615,2
218849,6750945,2
220914,6752414,2
246447,6756134,2
263774,6764676,2
277914,6749421,1
277095,6749079,1
282137,6762495,1
278087,6763887,1
287561,6754400,1
286975,6768815,1
285377,6767046,1
213326,6792870,2
266972,6776075,2
276748,6772810,2
276423,6774023,2
299071,6781783,2
297751,6785095,2
208625,6792490,2
213781,6798490,2
281996,6799421,2
211737,6814256,2
216989,6825490,2
218121,6828070,2
216605,6831437,2
230995,6824957,2
295338,6815021,2
296104,6814295,2
223488,6832609,2
236869,6851111,2
291096,6845647,2
260744,6842496,2
296047,6911409,2
296805,6724447,1
301560,6756693,1
349402,6731146,1
373473,6731362,1
361319,6733533,1
344374,6737221,1
352586,6753932,1
339005,6766053,1
332510,6783319,1
307696,6800635,2
377215,6741952,1
379227,6740465,1
365074,6755305,1
358866,6810883,2
395079,6774137,1
418385,6769614,1
447048,6760982,1
408035,6780494,1
426223,6772818,1
432042,6773387,1
408261,6803750,1
374659,6828833,2
379840,6824863,2
328282,6865481,2
345642,6876029,2
331063,6920603,2
461443,6736333,1
481959,6751436,1
536451,6784961,1
649322,6864245,1
504316,6835911,1
560136,6810372,1
560136,6810372,1
531392,6831903,1
549921,6854621,1
542887,6855721,1
510357,6853787,1
472978,6905419,2
653156,6871338,0
657393,6891883,0
668537,6870176,0
630563,6945160,0
598426,6953198,0
645984,6933886,0
625505,6985272,0
626032,7007228,0
665401,6999517,0
617202,7043486,0
464403,6968028,0
499944,7068575,0
501718,7047852,0
512322,7026702,0
513440,7039659,0
542584,6913705,0
563123,6995605,0
381000,6904969,2
416659,6878297,2
453192,6845658,1
450749,6865159,2
424126,6909765,2
433626,6907154,2
431607,6906926,2
472103,6919703,2
251126,6938732,2
229751,6939460,2
276693,6942978,2
340366,6954939,2
286056,6974854,2
286805,6970861,2
291973,6974221,2
295812,6993054,2
338252,6993021,2
254537,6995667,2
345710,6998922,2
288764,7008975,2
288387,7011830,2
249173,7015413,2
242065,7017156,2
227902,7025247,2
229868,7027612,2
326157,7028848,2
275396,7036969,2
315606,7058531,2
334906,7057855,0
341662,7041794,2
350407,7089430,0
380630,7007804,2
420351,7113382,0
432149,7157727,0
424835,7188272,0
431063,7198510,0
443577,7223632,0
423073,7229098,0
508050,7244429,0
503459,7247414,0
530795,7121622,0
531497,7192740,0
543400,7183053,0
545265,7180394,0
625995,7138834,0
574815,7192849,0
398138,7286502,0
388728,7299448,0
386693,7298970,0
372064,7306289,0
430515,7337832,0
371389,7432482,0
484488,7368712,0
375306,6676482,1
359583,6684331,1
346233,6688354,1
383704,6679399,1
380571,6688566,1
380369,6716467,1
379209,6727279,1
387672,6677265,1
387874,6677325,1
391933,6679827,1
396388,6695912,1
396307,6696368,1
397028,6703409,1
397518,6708568,1
420086,6744531,1
388459,6685501,1
388320,6684824,1
365432,6670271,1
399307,6682152,1
417166,6687408,1
383101,6679238,1
382998,6679436,1
385211,6680079,1
393442,6678418,1
380259,6722187,1
386427,6680302,1
386429,6680399,1
386447,6680377,1
387705,6683223,1
390957,6697103,1
387482,6687423,1
222236,6827290,2
221211,6827244,2
235093,6715482,1
241292,6716328,1
242609,6719743,1
245112,6713030,1
245852,6707561,1
249561,6708046,1
241310,6711331,1
229022,6714389,1
362563,6764656,1
434384,6763161,1
434426,6763151,1
361962,6761378,1
333673,6821002,2
297454,6841635,2
330273,6791138,1
317112,6823652,2
339495,6826415,2
483219,6754805,1
588765,6781706,1
442135,6775796,1
643325,6945328,0
532895,6993862,0
435591,6903270,2
441483,6902106,2
442844,6900283,2
428163,7213840,0
429856,7204683,0
429956,7204761,0
431813,7213384,0
535485,7121333,0
372120,7305044,0
396578,6678787,1
211655,6760800,2
321030,6826601,2
338834,6820244,2
234281,7010813,2
385563,6672171,1
385819,6671842,1
384975,6673537,1
385076,6673278,1
385092,6673207,1
382712,6675282,1
383556,6674587,1
383898,6674814,1
384136,6674650,1
384231,6674579,1
383549,6675936,1
383549,6675902,1
385887,6671863,1
387253,6673812,1
386330,6671872,1
385801,6671851,1
387335,6673897,1
387830,6674037,1
386825,6672213,1
239902,6711572,1
240056,6711322,1
238275,6711615,1
228857,7007793,2
239847,6713602,1
239962,6712815,1
239844,6712060,1
241603,6711427,1
482827,6748158,1
496704,6703112,1
287805,6966707,2
287575,6968871,2
386453,6675087,1
386950,6674295,1
386950,6674295,1
386708,6674828,1
387470,6674159,1
386744,6674824,1
385080,6672166,1
384643,6671479,1
385822,6671572,1
384634,6671754,1
385430,6671318,1
384998,6672117,1
384634,6671726,1
384622,6671532,1
397422,7054705,0
385251,6676223,1
385948,6676372,1
240681,6710340,1
383189,6676527,1
362627,6763993,1
327411,6818195,2
426013,6760486,1
426461,6761450,1
427527,6762398,1
427549,6761490,1
388864,6673810,1
457444,6702613,1
281274,6808629,2
383351,6724066,1
326790,6789721,1
340464,6796147,1
478610,6754487,1
483868,6748613,1
228410,7009827,2
428350,7210860,0
238022,6708175,1
240235,6710205,1
237483,6707486,1
236822,6704022,1
237472,6707464,1
284138,6701951,1
316026,6821427,2
315460,6821240,2
283300,6806830,2
226761,6830115,2
360174,6766226,1
380068,6735568,1
363615,6765318,1
561846,6769112,1
568552,6771251,1
435498,6902193,2
227975,7007428,2
445162,7377181,0
368614,6677719,1
284634,6753176,1
645874,6938084,0
638301,6946928,0
405317,6860582,2
287103,6970213,2
393703,6683646,1
370379,6670659,1
382765,6677020,1
382755,6677154,1
223328,6826007,2
382503,6676244,1
386200,6676446,1
386783,6676849,1
384641,6671901,1
384567,6672568,1
384589,6672467,1
394998,6705423,1
372357,6672165,1
376027,6678905,1
385466,6676221,1
394019,6676252,1
394187,6676344,1
391109,6685264,1
391063,6685273,1
391052,6684682,1
393532,6685390,1
396825,6677923,1
388213,6686345,1
388903,6682544,1
386895,6681572,1
388804,6682553,1
391772,6677361,1
288342,6700717,1
220739,6828412,2
222704,6828324,2
223861,6827633,2
238618,6711082,1
238161,6713724,1
285903,6699490,1
238343,6692730,1
224278,6825855,2
221528,6828434,2
221405,6828106,2
227749,6736444,1
238594,6711120,1
329046,6822602,2
315494,6822834,2
318161,6825152,2
326770,6822169,2
327645,6820431,2
328193,6822563,2
339488,6821747,2
331318,6820142,2
335265,6822933,2
317521,6823462,2
322637,6825147,2
427102,6759911,1
361254,6764889,1
361511,6764529,1
378023,6734998,1
479235,6753215,1
510460,7047107,0
509357,7048237,0
535930,6976349,0
643452,6945384,0
433915,6902179,2
435284,6902039,2
286824,6968530,2
228774,7008027,2
228280,7008603,2
310464,7084348,0
309483,7084381,0
310567,7084716,0
535490,7122585,0
430728,7210182,0
430259,7210447,0
427770,7210843,0
431036,7211473,0
427265,7213846,0
426708,7213642,0
427259,7213845,0
428483,7210552,0
443209,7376419,0
536121,6982834,0
425665,6757730,1
381239,6671242,1
517071,7589728,0
342317,6824630,2
439319,7376378,0
345143,7126216,0
395113,7129585,0
370604,6675981,1
534846,6973601,0
570956,6772261,1
433329,7214083,0
427629,7211983,0
287545,6968992,2
390425,6679657,1
388904,7293393,0
369958,7305633,0
427272,6761602,1
427361,7209829,0
424510,7231710,0
531292,6994065,0
513738,6839718,1
544100,6863937,1
328050,6817674,2
329223,6822146,2
391710,6674165,1
231854,7007510,2
317663,6747051,1
238781,6710033,1
428909,6694641,1
382873,6677146,1
250860,6716816,1
237973,6712196,1
385763,6671094,1
425519,7216602,0
535606,7122263,0
388310,7291905,0
325212,6823344,2
385312,7297926,0
478687,6752173,1
366920,6675356,1
386500,6674270,1
385067,6673001,1
427801,6764624,1
428265,6695770,1
341245,6794861,1
428844,7210588,0
513173,6838580,1
392846,6678399,1
257365,6860781,2
427495,6761833,1
426730,6761543,1
396934,6707976,1
386908,6674987,1
238185,6715409,1
510791,6714914,1
237542,6715820,1
563901,6769676,1
273931,6805402,2
440507,6911697,2
434919,6902072,2
288867,6964638,2
228101,7009698,2
535896,6975465,0
507221,6907359,2
386669,6674142,1
378985,6735116,1
224610,6827161,2
241519,6719883,1
395814,6706170,1
237623,6715841,1
364995,6764736,1
239704,6807078,2
480959,6749079,1
327866,6820137,2
232495,7005843,2
331684,6821797,2
327098,6790262,1
331962,6817359,2
274628,6963381,2
379791,7107404,0
384413,7176350,0
535875,6975038,0
664017,6888799,0
384632,6673489,1
386768,6677093,1
385161,6678635,1
361974,6766417,1
391687,6686186,1
337175,6683640,1
393233,6772827,1
483331,6746837,1
427512,6761718,1
257956,6861941,2
244801,6705282,1
219155,6828562,2
321978,6970370,2
234514,6715744,1
287574,7068193,2
435084,6903056,2
287032,6969488,2
228288,7007523,2
227835,7007924,2
233773,7006348,2
438455,7219391,0
507289,6907153,2
507584,6907366,2
394723,7128713,0
407625,7522870,0
508100,6907617,2
642397,6943874,0
512987,6839014,1
544518,6912029,0
287335,7068197,2
205919,6789206,2
205576,6787504,2
243469,6705734,1
329827,6823418,2
330855,6821847,2
239142,6711016,1
327792,6822880,2
229718,7005778,2
381197,6735390,1
496865,6703083,1
360178,6841599,2
319647,6823676,2
224133,6825688,2
424780,6761202,1
239864,6711839,1
239472,6709649,1
564309,6769592,1
234421,6711378,1
239095,6713288,1
302403,6653527,1
393575,6707170,1
394688,6708718,1
357141,6667298,1
338492,6682251,1
371808,6670244,1
395500,6705929,1
394843,6679140,1
383150,6679717,1
393921,6681756,1
386605,6673118,1
386676,6673496,1
385298,6672261,1
393255,6677726,1
398816,6677764,1
389663,6678236,1
384647,6671431,1
385281,6671547,1
381981,6676709,1
393567,6679485,1
391466,6671734,1
374387,6671528,1
389303,6682935,1
392337,6685858,1
226053,6826798,2
222353,6830108,2
239834,6711364,1
212876,6787012,2
485382,6750122,1
564667,6768949,1
224441,6827280,2
287196,7067444,2
321562,6819302,2
336125,6820282,2
320816,6819289,2
334158,6819139,2
287323,7067965,2
222904,6827695,2
287117,7068563,2
227372,7007365,2
509411,7048072,0
288086,7067233,2
535103,7119897,0
430323,7198915,0
308875,7081901,0
600957,6860818,1
385857,6671435,1
394031,6679775,1
388100,6674085,1
387240,6674226,1
396343,6684668,1
385584,6672094,1
428806,6695886,1
359130,6772562,1
396768,6675442,1
387331,6685499,1
318052,6747488,1
386664,6673875,1
243612,6710092,1
239421,6786155,2
195969,6753196,2
245586,6713312,1
196066,6753508,2
284797,6702798,1
331334,6785453,1
242139,6708168,1
436051,6900564,2
204061,6789014,2
342615,6818596,2
287881,6969085,2
311859,7081668,0
425408,7216554,0
641841,6944155,0
596391,7340282,0
641767,6944554,0
443451,7376585,0
443486,7375736,0
535980,7122644,0
287804,6966691,2
239678,6711710,1
268685,6790415,2
476545,6746731,1
239738,6710965,1
465972,6750549,1
426401,6761618,1
448873,6785222,1
395872,6705519,1
394070,6692018,1
380899,6679934,1
385766,6673891,1
383126,6679530,1
386682,6671924,1
386283,6672545,1
384741,6673856,1
383393,6675554,1
385093,6671120,1
383104,6679602,1
384545,6670459,1
395628,6675401,1
389196,6680804,1
384570,6672747,1
392499,6686286,1
384298,6672772,1
427888,6761636,1
433261,6763625,1
566721,6769912,1
483346,6747770,1
331963,6817347,2
222931,6827685,2
441725,6993254,0
230510,7004670,2
284808,6968909,2
231967,7005791,2
443496,7375723,0
444426,7376864,0
394909,6676837,1
384735,6672627,1
387138,6674206,1
442011,6757600,1
390936,6679079,1
381320,6720926,1
380797,6678059,1
375690,6674284,1
394482,6690244,1
391361,6695749,1
238428,6708857,1
447817,6785164,1
238710,6708260,1
478584,6752239,1
364814,6763640,1
427325,6761869,1
327022,6822336,2
235106,6714927,1
239749,6711143,1
432702,6901875,2
265282,6709835,1
346797,6876108,2
309334,6727581,1
222474,6827370,2
602185,6860739,1
289652,6966873,2
443279,7376288,0
641323,6943707,0
228773,7008030,2
298361,6988501,2
598524,6861110,1
332958,6819627,2
288543,6968591,2
534651,6973575,0
287984,6969093,2
241831,6694682,1
223074,6828453,2
286322,7068574,2
289185,6967643,2
244589,6709760,1
359270,6772152,1
443451,6756151,1
484129,6747145,1
391321,6683958,1
387055,6675078,1
382584,6724163,1
385436,6674273,1
395751,6675748,1
386310,6671748,1
389393,6679742,1
428243,7210779,0
251125,6930666,2
327733,6822528,2
232681,7006576,2
427807,7210700,0
510670,6837298,1
509535,7048744,0
328050,6822274,2
346329,6816460,2
237392,6809619,2
241385,6707594,1
286501,6969042,2
240698,6710612,1
238783,6710240,1
427595,6761703,1
483925,6748148,1
428571,6762275,1
224879,6823949,2
221424,6827928,2
393326,6676182,1
387839,6685864,1
385636,6671869,1
384114,6674621,1
385706,6671785,1
388304,6681115,1
396518,6697712,1
385705,6671787,1
385259,6671960,1
384774,6673179,1
396726,6677628,1
395874,6675904,1
393769,6679322,1
443351,7375000,0
263960,6951569,2
287994,6967470,2
535627,6969362,0
533766,6972471,0
514894,6840331,1
327605,6822463,2
314168,6821478,2
329791,6820423,2
325119,6822797,2
240829,6710662,1
240938,6708370,1
493153,6706446,1
565025,6768721,1
234794,6715156,1
228026,7007806,2
216442,6979899,2
494306,6708114,1
222161,6785022,2
482986,6748224,1
382209,6692637,1
223730,6829934,2
391327,6676670,1
601632,6861319,1
384121,6674647,1
390403,6681832,1
391149,6674644,1
333579,6676062,1
272857,6639867,1
387527,6671739,1
386734,6674825,1
387464,6674425,1
387054,6675007,1
389050,6680132,1
394372,7128857,0
288589,6967662,2
219916,6828357,2
288233,7068550,2
223184,6827736,2
281982,6806729,2
243061,6709804,1
287498,6700724,1
234119,6714629,1
222967,6827801,2
561734,6773509,1
363046,6765279,1
497321,6703253,1
196064,6753583,2
387162,6674945,1
395847,6698229,1
395119,6683103,1
390290,6689350,1
386995,6671693,1
386702,6674808,1
382868,6677003,1
389661,6681014,1
387979,6676777,1
306668,7083676,0
427420,7210784,0
368767,7152057,0
646128,6957242,0
535001,6973441,0
536144,7121924,0
227886,7007762,2
237826,6712483,1
435997,6902816,2
226382,6820934,2
220935,6828210,2
238075,6709639,1
212467,6760621,2
313524,6820146,2
223151,6827617,2
244533,6709761,1
243029,6710208,1
250792,6715985,1
215416,6795571,2
309261,6726850,1
394027,6676829,1
385023,6680168,1
457652,6702634,1
428815,6693466,1
397587,6698336,1
374649,6682395,1
408200,6722825,1
388571,6681133,1
394347,6692239,1
386222,6674787,1
394790,6676894,1
384642,6670646,1
381146,6690184,1
387284,6677059,1
390804,6678519,1
389842,6678612,1
393367,6678639,1
385154,6671264,1
388920,6681949,1
372209,7301725,0
427875,7199052,0
630438,6944615,0
223432,6828909,2
303525,6686314,1
288386,6968760,2
563410,6768904,1
429826,6761688,1
224058,6827224,2
389897,6680652,1
395464,6675893,1
370460,6707253,1
381184,6677704,1
422929,7223538,0
290242,7067152,2
534470,6974241,0
543539,6908557,0
513841,6836948,1
310358,7082890,0
247275,6993253,2
244932,6709816,1
313537,6819477,2
224057,6826376,2
358278,6764158,1
239651,6711431,1
274036,6805551,2
247404,6705663,1
239805,6710852,1
481323,6752122,1
564100,6770148,1
480467,6751874,1
234371,6717390,1
598737,6788406,1
197510,6753033,2
489075,6756132,1
395254,6705021,1
380661,6682670,1
393817,6707294,1
371078,6676533,1
386732,6674380,1
424977,6693644,1
428646,6761174,1
385572,6673841,1
393400,6675937,1
390685,6679990,1
384292,6674546,1
443450,7376583,0
643966,6946914,0
534325,6994662,0
421433,7230338,0
399459,7053405,0
273602,6963619,2
644972,6946609,0
539273,6715924,1
363082,6765178,1
231612,7009374,2
326663,6822174,2
430663,6758134,1
496728,6703578,1
595647,6786049,1
428609,6761228,1
426790,6762140,1
387868,6674556,1
391731,6686371,1
443072,6756634,1
387462,6678173,1
387351,6679277,1
385373,6670596,1
387199,6675766,1
395345,6679055,1
379934,7107154,0
512672,6840534,1
309824,7084660,0
555597,7008149,0
297656,6842919,2
330216,6823381,2
331951,6816517,2
312291,7083667,0
319922,6827669,2
241820,6711429,1
331434,6785482,1
331063,6820778,2
329356,6821070,2
318691,6823176,2
497643,6709492,1
237538,6716078,1
239239,6710512,1
328509,6822758,2
564269,6769618,1
216960,6797073,2
496472,6708460,1
379141,6682822,1
390938,6689176,1
567766,6770263,1
207106,6790731,2
362640,6765234,1
394117,6679436,1
388831,6680696,1
386925,6674522,1
384219,6674588,1
641275,6943896,0
434117,7214892,0
425271,7219277,0
235129,6712131,1
223133,6828098,2
225784,6821198,2
458180,6903104,2
340527,6795582,1
287206,6702722,1
435540,6901305,2
228097,7006723,2
257389,6860869,2
427661,6761269,1
223213,6828162,2
393786,6707374,1
368829,6761471,1
344896,6672328,1
336184,6681498,1
395587,6697807,1
338100,6681754,1
395522,6680941,1
391339,6679019,1
381604,6671579,1
393535,6676444,1
383562,6675864,1
385853,6672284,1
392732,6679027,1
386869,6678522,1
387303,6678754,1
397033,6675486,1
386567,6673665,1
385360,6672019,1
384314,6671414,1
393243,6679500,1
386125,6671345,1
383654,6671754,1
385148,6680386,1
571280,6851440,1
533749,6972611,0
586122,7198862,0
432055,7206775,0
590612,7195538,0
514469,6839204,1
431770,7200538,0
514735,6839634,1
336462,6819793,2
329404,6822887,2
435490,6902198,2
327889,6821865,2
236194,6715746,1
243688,6710451,1
492115,6706405,1
263062,6677110,1
557361,6780899,1
370653,6676088,1
386900,6674299,1
389313,6696356,1
395231,6705522,1
386271,6672533,1
384643,6671579,1
388209,6680118,1
385220,6680119,1
384108,6672765,1
386684,6671920,1
386754,6674063,1
382714,6671027,1
427274,7211304,0
230968,7007365,2
387268,7294543,0
645576,6946095,0
641555,6944968,0
335827,6821791,2
514246,6818626,1
241890,6706234,1
331879,6817880,2
477145,6746553,1
497311,6711089,1
244766,6706726,1
