X,Y,prediction
540050,7053432,1
541037,7055177,1
567049,7046147,1
380199,7172364,1
381127,7171507,1
382297,7170649,1
387090,7167283,1
389305,7164601,1
391244,7162473,1
393109,7160794,1
401945,7155374,1
404709,7152554,1
410582,7149607,1
429125,7131674,1
442461,7126870,1
444149,7127407,1
444653,7127232,1
448207,7120394,1
448278,7118297,1
448944,7117694,1
450412,7117227,1
465712,7110356,1
465715,7110349,1
474051,7103838,1
477168,7097573,1
484274,7090746,1
485379,7089396,1
491639,7081589,1
494886,7077693,1
497938,7072858,1
499075,7069902,1
499565,7066814,1
499792,7065845,1
502027,7060877,1
502368,7060587,1
505840,7057261,1
506014,7057231,1
506106,7057215,1
506257,7057186,1
549903,7139848,1
559086,7142440,1
566092,7143848,1
587009,7149841,1
588056,7149846,1
605312,7146866,1
610301,7146630,1
524265,7617231,1
526187,7618911,1
540768,7605459,1
507631,7669625,1
502757,7671817,1
483119,7691777,1
479090,7694079,1
466889,7698107,1
465792,7698321,1
461259,7699374,1
360047,7591670,1
351021,7601238,1
352360,7365934,1
384137,6676470,0
384140,6676471,0
384555,6676464,0
384726,6676398,0
384760,6676384,0
385120,6676276,0
385161,6676249,0
385248,6676224,0
385506,6676183,0
385512,6676182,0
379469,6672785,0
379449,6673187,0
378977,6673589,0
378521,6674158,0
378521,6674158,0
378426,6674507,0
378419,6674593,0
378400,6674639,0
378407,6674719,0
378475,6675591,0
378516,6675658,0
378538,6675685,0
378594,6675763,0
378629,6675775,0
378907,6676192,0
378908,6676197,0
378911,6676207,0
378917,6676232,0
378934,6676366,0
379055,6678051,0
379831,6678839,0
379954,6678862,0
379988,6678870,0
380114,6678898,0
380348,6678975,0
380584,6679006,0
380708,6679005,0
380755,6679015,0
381011,6679136,0
381218,6679240,0
381283,6679276,0
381571,6679412,0
381714,6679454,0
381729,6679455,0
381880,6679462,0
382093,6679441,0
382085,6679457,0
382191,6679436,0
382235,6679434,0
382311,6679430,0
382418,6679442,0
382467,6679440,0
382488,6679421,0
382552,6679419,0
382645,6679414,0
382714,6679410,0
382814,6679405,0
382832,6679422,0
382924,6679417,0
382992,6679397,0
383184,6679388,0
383190,6679406,0
383217,6679387,0
383334,6679388,0
383342,6679406,0
383351,6679407,0
383396,6679411,0
383517,6679410,0
383671,6679466,0
383673,6679466,0
383740,6679491,0
383767,6679482,0
383782,6679508,0
383807,6679517,0
383807,6679518,0
384090,6679637,0
384126,6679684,0
384164,6679683,0
384173,6679688,0
384183,6679694,0
384198,6679704,0
384224,6679740,0
384419,6679811,0
384492,6679847,0
384520,6679835,0
384551,6679859,0
384664,6679883,0
384921,6679967,0
385202,6680044,0
385278,6680060,0
385326,6680070,0
385375,6680080,0
385477,6680102,0
385552,6680117,0
385563,6680120,0
385653,6680135,0
385657,6680135,0
385662,6680135,0
385735,6680136,0
385748,6680136,0
385784,6680136,0
385785,6680156,0
385798,6680136,0
385799,6680155,0
385991,6680161,0
386006,6680166,0
386017,6680194,0
386040,6680206,0
386182,6680271,0
386295,6680365,0
386330,6680382,0
386375,6680397,0
386500,6680424,0
386816,6680406,0
386838,6680403,0
387032,6680384,0
387058,6680383,0
387128,6680379,0
387449,6680345,0
387669,6680291,0
387755,6680252,0
387800,6680228,0
387827,6680213,0
387904,6680168,0
387952,6680140,0
388032,6680095,0
388069,6680080,0
388269,6680034,0
388485,6680033,0
388552,6680062,0
388607,6680070,0
388714,6680076,0
388732,6680074,0
388743,6680073,0
388752,6680072,0
388752,6680057,0
389457,6679959,0
389499,6679954,0
389716,6679938,0
389951,6679939,0
389998,6679940,0
390050,6679956,0
390050,6679956,0
390161,6679949,0
390337,6679974,0
390431,6679979,0
390542,6679969,0
390588,6679968,0
390793,6679945,0
390978,6679899,0
390937,6679894,0
391365,6679594,0
391574,6679376,0
391728,6679424,0
391629,6679329,0
391692,6679274,0
391776,6679188,0
391777,6679187,0
391923,6679123,0
392014,6678901,0
392076,6678777,0
392132,6678720,0
392133,6678718,0
392139,6678728,0
392179,6678680,0
392208,6678661,0
392211,6678659,0
392217,6678655,0
392232,6678647,0
392229,6678666,0
392246,6678656,0
392253,6678653,0
392258,6678650,0
392260,6678649,0
392262,6678648,0
392267,6678646,0
392330,6678603,0
392329,6678618,0
392405,6678593,0
392440,6678569,0
392456,6678564,0
392425,6678587,0
392477,6678572,0
392478,6678572,0
392528,6678558,0
392541,6678554,0
392576,6678529,0
392570,6678546,0
392604,6678521,0
392699,6678508,0
392754,6678492,0
392792,6678482,0
392944,6678427,0
392945,6678426,0
392959,6678422,0
393023,6678405,0
393000,6678425,0
393057,6678410,0
393062,6678408,0
393177,6678362,0
393186,6678359,0
393336,6678299,0
393415,6678260,0
393422,6678253,0
393430,6678247,0
393432,6678245,0
393546,6678065,0
393537,6678111,0
393571,6678059,0
393579,6678045,0
393606,6678004,0
393607,6678002,0
393635,6677840,0
393635,6677840,0
393636,6677831,0
393696,6677843,0
393702,6677831,0
393640,6677803,0
393716,6677748,0
393717,6677738,0
393678,6677724,0
393684,6677715,0
393720,6677686,0
393700,6677687,0
393721,6677682,0
393725,6677635,0
393727,6677617,0
393739,6677524,0
393770,6677379,0
393767,6677353,0
393785,6677327,0
393796,6677289,0
393816,6677224,0
393808,6677206,0
393830,6677176,0
393845,6677082,0
393862,6677069,0
393857,6677041,0
393865,6677016,0
393876,6676979,0
393907,6676923,0
393894,6676891,0
393895,6676859,0
393930,6676852,0
393943,6676807,0
393908,6676777,0
393909,6676773,0
393952,6676768,0
393977,6676691,0
393980,6676685,0
393984,6676673,0
393987,6676665,0
393992,6676654,0
394014,6676615,0
394009,6676595,0
394014,6676588,0
375278,6671888,0
375296,6672089,0
375317,6672424,0
375329,6672471,0
375474,6672994,0
375174,6674123,0
375171,6674189,0
375153,6674295,0
375162,6674429,0
374962,6674952,0
374900,6675334,0
374931,6675472,0
374997,6675649,0
375094,6676286,0
375068,6676818,0
375356,6677805,0
397053,6680512,0
397430,6680115,0
397909,6679555,0
307486,6668091,0
307622,6668827,0
308704,6672423,0
308782,6672923,0
308794,6672991,0
308921,6673210,0
310685,6675022,0
312381,6676168,0
320804,6685256,0
321753,6686152,0
323161,6687362,0
376509,6678672,0
376398,6678660,0
376145,6678646,0
374920,6678681,0
374915,6678680,0
372989,6678565,0
371973,6678530,0
370728,6678376,0
370324,6678516,0
368549,6678628,0
367775,6679306,0
366764,6680510,0
366384,6680794,0
360023,6683529,0
358377,6684292,0
355912,6687043,0
355711,6687173,0
354963,6687627,0
350362,6688360,0
348969,6688426,0
347206,6689466,0
346990,6689855,0
346447,6690614,0
345388,6692168,0
345197,6692916,0
345114,6693102,0
344165,6694789,0
342592,6696107,0
342471,6696124,0
342404,6696124,0
342143,6696124,0
342060,6696124,0
342046,6696124,0
341017,6696262,0
339395,6697618,0
334005,6697975,0
333263,6697775,0
333059,6697754,0
332477,6697616,0
327234,6698467,0
326512,6698571,0
325169,6698775,0
323400,6699154,0
318933,6697681,0
316373,6697404,0
314880,6697454,0
313692,6697880,0
311435,6698655,0
309383,6699012,0
304550,6698094,0
303298,6698081,0
300306,6697822,0
299594,6697979,0
298306,6698077,0
297689,6698287,0
297541,6698342,0
296998,6698559,0
296820,6698687,0
296350,6699150,0
291424,6699909,0
291309,6699897,0
290527,6700041,0
287395,6701266,0
286898,6701494,0
286888,6701487,0
286883,6701489,0
286478,6701611,0
285860,6701544,0
284598,6701409,0
283544,6701236,0
280890,6700323,0
279345,6699945,0
272891,6701766,0
271001,6703008,0
270839,6703114,0
270621,6703258,0
268408,6704353,0
267284,6705091,0
266690,6705382,0
265627,6705785,0
265007,6705939,0
264667,6705968,0
261294,6706095,0
260138,6706526,0
259931,6706603,0
258749,6707229,0
256541,6707949,0
255145,6707467,0
254398,6707205,0
253992,6707044,0
253146,6706886,0
249988,6706860,0
249475,6706688,0
248987,6706559,0
248952,6706553,0
247093,6705980,0
245905,6705914,0
245853,6705917,0
244653,6705993,0
244339,6706138,0
244210,6706213,0
244184,6706228,0
244040,6706328,0
243521,6706672,0
242224,6707713,0
313310,6662150,0
312496,6663280,0
314310,6665231,0
312809,6666616,0
310714,6667164,0
310278,6667289,0
309814,6667576,0
309798,6667593,0
309455,6667804,0
309190,6667876,0
309074,6667932,0
308586,6667915,0
308550,6667899,0
308495,6667875,0
307738,6667612,0
307660,6667586,0
306406,6667322,0
305453,6666821,0
302913,6666783,0
302792,6666744,0
301896,6666726,0
301415,6666731,0
299693,6666081,0
299342,6666157,0
298311,6666214,0
297264,6665946,0
296798,6665461,0
293164,6664770,0
332100,6669817,0
331984,6669247,0
375472,6676587,0
375417,6676630,0
347186,6665303,0
346997,6666209,0
346752,6666835,0
341548,6682434,0
342034,6681670,0
342231,6681509,0
343349,6679245,0
344942,6675540,0
344882,6675192,0
382240,6678573,0
382212,6678630,0
382207,6678637,0
382197,6678651,0
382175,6678657,0
382170,6678663,0
382072,6678789,0
381822,6679082,0
381742,6679178,0
381661,6679299,0
381637,6679305,0
381631,6679312,0
381610,6679361,0
381607,6679364,0
381504,6679500,0
381468,6679546,0
381441,6679559,0
381454,6679565,0
381434,6679568,0
381406,6679605,0
381398,6679615,0
381411,6679622,0
381390,6679626,0
381357,6679669,0
381363,6679684,0
381363,6679684,0
381295,6679925,0
381212,6679882,0
381164,6679921,0
381111,6679990,0
381066,6680049,0
381038,6680086,0
380923,6680240,0
380763,6680476,0
380752,6680490,0
380743,6680502,0
380742,6680504,0
380721,6680506,0
380715,6680513,0
380703,6680555,0
380032,6681320,0
379922,6681465,0
379615,6681721,0
379597,6681714,0
379564,6681737,0
379560,6681741,0
379557,6681743,0
379553,6681745,0
378933,6682638,0
378884,6682803,0
378857,6682811,0
378615,6683611,0
378602,6683614,0
378588,6683765,0
378538,6684202,0
378458,6684405,0
378130,6684751,0
377993,6684884,0
377421,6685865,0
376462,6687009,0
375637,6687426,0
375375,6687561,0
374882,6687842,0
374438,6688255,0
374295,6688325,0
374095,6688479,0
373603,6688969,0
372878,6689141,0
372054,6689548,0
370898,6689947,0
369883,6690112,0
367554,6691107,0
367485,6691117,0
364541,6692996,0
363329,6696100,0
363013,6696668,0
362848,6697012,0
362750,6697136,0
361464,6698006,0
361376,6698168,0
359998,6698938,0
357224,6702870,0
357137,6702893,0
356161,6703150,0
354215,6704023,0
329507,6700279,0
332310,6706008,0
346485,6712965,0
345158,6712234,0
343281,6711159,0
342797,6710445,0
341106,6708528,0
337842,6708223,0
335779,6707390,0
335547,6707677,0
335239,6707565,0
333467,6707733,0
332676,6707423,0
381019,6687292,0
381112,6687909,0
380650,6688622,0
378991,6692975,0
378972,6694447,0
379151,6696223,0
379186,6696480,0
379419,6697317,0
379632,6697884,0
380326,6701041,0
380401,6701435,0
380444,6701588,0
380592,6702012,0
380914,6704896,0
380968,6705051,0
381038,6705239,0
381189,6705638,0
381274,6705863,0
381351,6706068,0
381914,6708260,0
381922,6708961,0
381728,6710509,0
381586,6711116,0
381232,6713470,0
380422,6715721,0
380258,6723304,0
380090,6725510,0
380018,6725713,0
379496,6727124,0
379197,6727532,0
379172,6727579,0
378074,6728849,0
376550,6733891,0
376161,6736582,0
376088,6736792,0
375842,6737501,0
375746,6737774,0
375605,6738177,0
375335,6738759,0
375015,6739315,0
374815,6739643,0
374665,6739874,0
372400,6743351,0
372247,6743591,0
371890,6744323,0
370869,6746727,0
367604,6753806,0
367398,6754612,0
367082,6755789,0
365824,6758246,0
365757,6758408,0
365548,6758928,0
364603,6760090,0
363896,6760829,0
360344,6766583,0
360172,6766657,0
355888,6768246,0
351680,6770262,0
351553,6770348,0
351212,6770683,0
350595,6771325,0
348453,6773558,0
348134,6774211,0
346911,6776694,0
346400,6777324,0
341301,6783614,0
341296,6783625,0
341000,6784194,0
340649,6785039,0
340618,6785257,0
340601,6785509,0
341631,6787033,0
341851,6787456,0
337534,6797018,0
337502,6797107,0
337498,6797118,0
336887,6798367,0
336210,6800028,0
335584,6800974,0
333493,6803573,0
332603,6804987,0
332542,6805062,0
330161,6807077,0
328931,6807806,0
328454,6807764,0
328065,6807694,0
328053,6807702,0
328044,6808199,0
327963,6809496,0
327206,6812209,0
327196,6812343,0
327150,6812962,0
327144,6813052,0
327141,6813096,0
326956,6813571,0
378930,6692934,0
378756,6692965,0
378734,6692971,0
378584,6693043,0
378358,6693302,0
378274,6693437,0
378274,6693438,0
377935,6693740,0
377482,6694636,0
377097,6694863,0
376757,6695049,0
376484,6695277,0
376259,6695669,0
376252,6695698,0
376217,6695758,0
376017,6695927,0
375930,6696012,0
375852,6696131,0
375628,6696573,0
375626,6696580,0
375623,6696588,0
375091,6698205,0
374443,6701686,0
373168,6703244,0
371820,6705454,0
371549,6705965,0
371545,6705980,0
371513,6706547,0
370126,6709554,0
369843,6710490,0
369762,6710625,0
369471,6710906,0
369428,6710934,0
368058,6711506,0
367392,6711986,0
365923,6712477,0
364102,6715574,0
364194,6716642,0
363173,6720072,0
361019,6723789,0
361596,6725641,0
362284,6728178,0
362462,6728523,0
362343,6730353,0
362347,6730416,0
348756,6713890,0
350431,6712889,0
350618,6712849,0
356525,6712341,0
356786,6712262,0
357405,6712026,0
351202,6714978,0
354309,6719274,0
356368,6721140,0
357930,6722207,0
358495,6721995,0
358719,6721945,0
359093,6721960,0
360333,6723282,0
387231,6685767,0
387235,6685803,0
387203,6686102,0
387664,6687510,0
387761,6687613,0
388981,6686570,0
388962,6686588,0
388515,6686780,0
388354,6686858,0
388333,6686893,0
388109,6687154,0
388081,6687174,0
388083,6687187,0
388052,6687203,0
381311,6701715,0
383382,6699127,0
383546,6699008,0
385593,6697881,0
385914,6697953,0
386937,6698451,0
388966,6698194,0
394618,6683526,0
394628,6683542,0
394872,6683940,0
394885,6683963,0
395033,6684991,0
394967,6685164,0
395089,6686006,0
395258,6686846,0
395585,6687903,0
395617,6687955,0
395759,6688184,0
396628,6691464,0
396671,6692580,0
396672,6692585,0
396719,6692909,0
396832,6693981,0
397826,6705228,0
396714,6695876,0
396870,6698231,0
396940,6700026,0
397152,6701578,0
397391,6702853,0
397576,6703859,0
397826,6705225,0
398467,6707903,0
399358,6710490,0
400897,6713744,0
401855,6715352,0
401978,6715561,0
402181,6715946,0
402182,6715947,0
402240,6716060,0
402512,6716585,0
402847,6717203,0
403776,6718540,0
406382,6722016,0
406485,6722087,0
407513,6722855,0
408154,6723727,0
409832,6726592,0
409836,6726657,0
409853,6727070,0
410976,6728950,0
411785,6729998,0
411789,6730005,0
412521,6731545,0
412780,6732276,0
413744,6733650,0
413926,6733959,0
414292,6734976,0
414455,6735456,0
414639,6736427,0
416626,6740932,0
417296,6742286,0
417454,6743203,0
418111,6745753,0
418164,6746143,0
418198,6746447,0
418595,6748614,0
418812,6750078,0
419229,6751195,0
419962,6752309,0
419970,6752327,0
423649,6756492,0
423166,6755679,0
423456,6756167,0
424211,6757201,0
428395,6763601,0
428564,6763879,0
428802,6764318,0
428787,6764532,0
428974,6764409,0
430061,6764898,0
431208,6766225,0
432420,6767515,0
433832,6769029,0
434562,6769637,0
442163,6775033,0
443066,6775806,0
443122,6775866,0
444917,6779668,0
446567,6784644,0
450333,6796203,0
381240,6726742,0
381309,6726734,0
385143,6726795,0
391010,6697243,0
391428,6697745,0
391718,6698050,0
392159,6698713,0
396426,6703748,0
396759,6703539,0
397831,6705227,0
403040,6705345,0
404714,6705018,0
405606,6704655,0
406197,6704834,0
407018,6705360,0
407270,6705430,0
407433,6705517,0
407872,6705729,0
408236,6705813,0
409233,6706621,0
410184,6706704,0
392353,6697638,0
392464,6697559,0
392967,6697049,0
393126,6696974,0
395677,6696800,0
395850,6696702,0
395887,6696678,0
395894,6696673,0
395899,6696669,0
395922,6696653,0
396286,6696152,0
396418,6696005,0
400802,6694757,0
402789,6693855,0
404066,6693285,0
404074,6693285,0
405354,6693270,0
405607,6693242,0
405687,6693245,0
405694,6693245,0
406331,6693478,0
406360,6693493,0
409082,6693589,0
409286,6693382,0
409551,6693184,0
409845,6693052,0
410293,6692861,0
410587,6692625,0
413164,6691204,0
413304,6691115,0
415911,6690168,0
416200,6688507,0
416209,6688456,0
416215,6688427,0
416457,6687946,0
416984,6687631,0
416998,6687619,0
411250,6706542,0
416040,6707250,0
419787,6707240,0
389832,6691148,0
389857,6691155,0
393345,6691588,0
393709,6691579,0
393756,6691582,0
395242,6691282,0
395356,6691268,0
396115,6691311,0
419305,6722308,0
421193,6723349,0
423410,6723771,0
424602,6723989,0
430143,6725673,0
416099,6738208,0
416385,6738217,0
419738,6738090,0
420313,6738105,0
422263,6738905,0
428459,6740415,0
429299,6740669,0
429365,6740698,0
427207,6759767,0
427155,6759226,0
427092,6758951,0
427091,6758946,0
426948,6758602,0
426337,6756904,0
426047,6756604,0
425919,6756439,0
425920,6756408,0
425920,6756408,0
425903,6756363,0
425875,6756241,0
426593,6754742,0
426925,6754325,0
427212,6753856,0
427765,6752850,0
428965,6750716,0
428969,6750683,0
428995,6750476,0
429082,6750080,0
429245,6749679,0
429923,6748088,0
430010,6747151,0
430021,6746833,0
430036,6746723,0
430937,6743354,0
430934,6743093,0
430839,6741370,0
431156,6741386,0
431693,6740262,0
432031,6739297,0
432344,6737225,0
431900,6735936,0
439692,6716200,0
440876,6713665,0
441553,6712499,0
394012,6676592,0
394032,6676593,0
394116,6676682,0
394390,6676910,0
394921,6677212,0
394922,6677212,0
394919,6677226,0
395040,6677320,0
395063,6677319,0
395065,6677321,0
395069,6677324,0
395153,6677403,0
395281,6677530,0
395353,6677604,0
395435,6677686,0
395451,6677703,0
395466,6677778,0
395511,6677767,0
395519,6677774,0
395523,6677779,0
395543,6677799,0
395567,6677825,0
395582,6677841,0
395785,6678045,0
395787,6678046,0
395932,6678197,0
396181,6678449,0
396541,6678766,0
396867,6679477,0
398213,6680556,0
398740,6680733,0
399936,6681201,0
405152,6683123,0
406538,6685038,0
410647,6686949,0
410967,6687205,0
411842,6687797,0
413544,6688852,0
413562,6688864,0
415675,6690360,0
416587,6690877,0
421033,6693530,0
422281,6693807,0
422289,6693810,0
423066,6694180,0
423710,6694520,0
423900,6694695,0
424562,6695400,0
424740,6695691,0
424896,6695675,0
425358,6695701,0
425372,6695689,0
425382,6695707,0
425518,6695763,0
425668,6695818,0
425673,6695819,0
425733,6695853,0
425816,6695892,0
425923,6695941,0
426008,6695978,0
428041,6697512,0
428590,6698390,0
429476,6699524,0
429682,6699932,0
429963,6700620,0
429990,6700754,0
430001,6700938,0
430088,6701833,0
430697,6702700,0
431372,6702854,0
433976,6704970,0
435800,6705685,0
439068,6706760,0
439690,6706984,0
442795,6707386,0
443074,6707212,0
447744,6703061,0
448336,6702959,0
448829,6702943,0
451002,6702454,0
454120,6702337,0
454788,6702570,0
458212,6702984,0
459187,6703341,0
460863,6703957,0
462599,6704726,0
463062,6704895,0
466452,6705309,0
470209,6706250,0
489460,6706615,0
492696,6707293,0
494394,6707820,0
494475,6707787,0
494874,6707816,0
498578,6711768,0
498726,6711470,0
498618,6711867,0
498619,6711869,0
509734,6714211,0
513702,6713459,0
431847,6741411,0
431848,6741411,0
435485,6741156,0
437326,6740823,0
438140,6740389,0
440111,6739489,0
448726,6735677,0
448461,6734813,0
444932,6733664,0
444995,6733670,0
455667,6702735,0
455603,6705395,0
454189,6708396,0
454195,6708392,0
453822,6712865,0
454917,6717649,0
456172,6720566,0
456864,6700659,0
457335,6698945,0
245725,6707422,0
245779,6707137,0
245833,6706901,0
245839,6706872,0
245873,6706684,0
245881,6706635,0
245883,6706053,0
246032,6705418,0
246298,6704163,0
246329,6704019,0
246288,6703806,0
246012,6703489,0
245794,6703273,0
245755,6703234,0
245207,6702329,0
244259,6701652,0
244132,6701347,0
244041,6700652,0
243997,6700059,0
244245,6698163,0
244237,6698139,0
244181,6697930,0
243789,6697372,0
243478,6697207,0
243256,6696971,0
243107,6696704,0
242543,6695962,0
240873,6695083,0
240526,6694849,0
239935,6694474,0
238787,6693937,0
238368,6693300,0
238262,6693142,0
238061,6692851,0
236607,6691648,0
236044,6689864,0
236054,6689836,0
236500,6689099,0
236669,6688927,0
236485,6688375,0
232118,6688036,0
231794,6688129,0
231552,6688321,0
226248,6684532,0
225703,6683487,0
224427,6682928,0
221381,6682291,0
221314,6682157,0
221136,6681956,0
220978,6681823,0
220157,6681334,0
220036,6681334,0
219941,6681347,0
219230,6681965,0
219137,6682042,0
218968,6682328,0
218079,6683694,0
216814,6684173,0
215243,6683092,0
214453,6682671,0
210889,6681705,0
210389,6681646,0
210057,6681551,0
206425,6681390,0
263671,6677711,0
260059,6681119,0
257750,6684414,0
257121,6686328,0
257179,6686401,0
258858,6688358,0
260044,6689014,0
260896,6691268,0
261634,6693097,0
261747,6693257,0
263133,6694977,0
261804,6697894,0
261649,6698197,0
261366,6698431,0
261153,6698893,0
261254,6699176,0
261516,6700064,0
261515,6700113,0
261444,6700387,0
261346,6700655,0
261231,6701267,0
261211,6701323,0
261313,6705464,0
261293,6701971,0
261705,6702930,0
261549,6704702,0
261392,6705027,0
261318,6705415,0
261294,6706096,0
261308,6706133,0
261687,6707101,0
262546,6709884,0
262875,6710059,0
264984,6720510,0
284102,6680549,0
283787,6680442,0
282482,6679878,0
279944,6677354,0
275717,6677787,0
274483,6678183,0
271786,6679499,0
271271,6679596,0
270537,6679287,0
268415,6678488,0
267346,6677979,0
266616,6677923,0
263141,6677009,0
262136,6676358,0
261952,6676277,0
260357,6675360,0
256985,6672975,0
254143,6671152,0
254035,6671137,0
253429,6670997,0
250751,6669696,0
248643,6663687,0
235612,6712465,0
234498,6712526,0
232152,6713358,0
231619,6713167,0
289899,6697071,0
292547,6694292,0
293352,6693812,0
296786,6690702,0
297476,6689795,0
299264,6688036,0
302544,6686468,0
303259,6686374,0
304785,6685030,0
305128,6684498,0
306283,6683972,0
306964,6684001,0
309066,6683240,0
309154,6683194,0
310744,6682777,0
310876,6682663,0
311928,6682241,0
311961,6682225,0
312255,6682033,0
312469,6681807,0
312600,6681541,0
312748,6681164,0
312866,6680897,0
312934,6680768,0
312982,6680685,0
313865,6680108,0
315394,6679453,0
317380,6677687,0
318996,6677346,0
319546,6677220,0
320074,6676936,0
320454,6676318,0
320455,6676285,0
321875,6674290,0
323750,6672675,0
324851,6671002,0
327114,6667720,0
330594,6663482,0
330119,6661927,0
330140,6661544,0
226708,6713343,0
226262,6713157,0
225818,6712975,0
224361,6712959,0
224211,6713095,0
223683,6713224,0
223629,6713220,0
223564,6713213,0
223538,6713211,0
223441,6713201,0
223390,6713196,0
221000,6713552,0
220322,6713243,0
219998,6712788,0
219600,6712300,0
219418,6712007,0
219366,6711343,0
219326,6711180,0
219174,6710424,0
219192,6709938,0
219223,6709441,0
221306,6704467,0
324416,6789320,0
324659,6790894,0
325121,6792849,0
325128,6793070,0
325100,6793357,0
324987,6794060,0
325156,6794871,0
325158,6794876,0
325159,6794879,0
325201,6794983,0
325225,6795041,0
325347,6795419,0
325367,6795609,0
325562,6797068,0
325612,6797275,0
325632,6797388,0
325624,6798011,0
325611,6798082,0
325466,6799687,0
326213,6800806,0
326623,6802137,0
327567,6803973,0
328276,6806521,0
233848,6717412,0
232461,6718240,0
231556,6719141,0
230935,6719697,0
230832,6719846,0
230455,6720241,0
229138,6721069,0
229035,6721141,0
228783,6721439,0
228744,6721488,0
228510,6721780,0
228279,6722066,0
227841,6722609,0
227551,6722960,0
227272,6723175,0
227235,6723204,0
227004,6723512,0
226944,6723614,0
226934,6723632,0
226281,6724648,0
226235,6724703,0
225447,6725828,0
225366,6726036,0
225308,6726193,0
225074,6726784,0
224484,6727408,0
224217,6727677,0
223752,6728129,0
223487,6728391,0
223439,6728461,0
222903,6729271,0
222825,6729363,0
222721,6729488,0
222395,6729885,0
222312,6730050,0
222247,6730234,0
222091,6730644,0
220583,6732890,0
219860,6733904,0
219853,6733914,0
218853,6734723,0
217184,6734920,0
216922,6734901,0
216827,6734895,0
216685,6734883,0
216453,6734857,0
213488,6733765,0
213184,6733286,0
213170,6733260,0
212574,6732831,0
210912,6731429,0
209631,6731100,0
209413,6731022,0
209294,6730980,0
209294,6730980,0
209000,6730877,0
208213,6730664,0
207608,6729651,0
206246,6727384,0
206204,6727227,0
206164,6727078,0
206133,6726965,0
206115,6726916,0
205045,6726400,0
203664,6726540,0
203238,6726757,0
202122,6727041,0
201853,6726964,0
201429,6726835,0
200830,6726557,0
200739,6726519,0
199834,6725777,0
199150,6724718,0
198922,6724637,0
196000,6724003,0
195972,6724013,0
195694,6724114,0
194608,6724653,0
194521,6724728,0
193672,6725231,0
192533,6725366,0
191746,6725528,0
188550,6725090,0
188463,6724276,0
187860,6724004,0
187374,6724058,0
215433,6735402,0
212633,6737922,0
209329,6738974,0
209235,6739000,0
208404,6739173,0
208047,6739235,0
207662,6739309,0
207471,6739315,0
206908,6739608,0
206895,6739613,0
206439,6739719,0
205831,6739601,0
205604,6739502,0
205316,6739377,0
205201,6739329,0
204215,6739435,0
203172,6739900,0
201561,6740406,0
199542,6741173,0
207101,6770456,0
205430,6769558,0
201858,6771076,0
199349,6768768,0
199384,6767798,0
199483,6765371,0
199330,6764678,0
199030,6764035,0
199370,6762744,0
199518,6761417,0
199540,6761280,0
198275,6758217,0
198230,6758112,0
198203,6757999,0
197567,6754982,0
197579,6752538,0
197697,6752484,0
198787,6751433,0
198654,6749843,0
198564,6749656,0
198413,6749296,0
198664,6747771,0
198690,6747725,0
198842,6747440,0
198780,6746547,0
198730,6746363,0
198659,6746149,0
198647,6746066,0
198659,6745833,0
198840,6745101,0
198830,6744529,0
198817,6744294,0
199420,6742572,0
198464,6739297,0
198124,6737662,0
198875,6736267,0
201502,6733490,0
201534,6733435,0
201561,6733383,0
201630,6733199,0
202734,6730449,0
203122,6730045,0
203428,6729677,0
203528,6728748,0
203693,6728164,0
241469,6717430,0
241459,6717442,0
249761,6724099,0
249907,6728429,0
249793,6729473,0
249792,6729656,0
249742,6731844,0
250782,6734939,0
250989,6735631,0
251079,6735935,0
251163,6736547,0
251243,6737936,0
251575,6739942,0
251377,6741224,0
251311,6741398,0
251238,6741586,0
250757,6742838,0
251071,6744452,0
251251,6744959,0
251333,6745167,0
251334,6745169,0
251508,6745599,0
252357,6748579,0
252414,6751647,0
252466,6751802,0
252511,6752399,0
252475,6752591,0
252457,6752668,0
252409,6752846,0
252233,6754028,0
251896,6755081,0
250512,6757100,0
250293,6757403,0
250198,6758201,0
250599,6759004,0
250901,6760282,0
251447,6761829,0
251475,6761892,0
251694,6768522,0
251678,6768708,0
251686,6769237,0
251832,6771334,0
251866,6771439,0
251884,6771508,0
251894,6771545,0
251905,6772462,0
251469,6774703,0
249088,6777143,0
248708,6777425,0
248360,6777729,0
247524,6779366,0
247297,6779614,0
245264,6780968,0
245113,6781103,0
244371,6781707,0
244118,6781900,0
241971,6784459,0
241612,6784783,0
240348,6786228,0
240339,6786264,0
232431,6797380,0
233139,6797331,0
282687,6754693,0
282496,6754729,0
280856,6754367,0
279922,6754310,0
279011,6754067,0
277798,6753790,0
277716,6753816,0
277540,6753844,0
277501,6753855,0
277117,6754277,0
273850,6756788,0
273735,6756862,0
272155,6756503,0
271597,6756481,0
271093,6756290,0
270700,6756161,0
270381,6756057,0
269651,6755818,0
266049,6754644,0
264880,6756019,0
263896,6757104,0
263816,6757255,0
263405,6758040,0
262094,6758363,0
259385,6759172,0
255751,6759945,0
252242,6758748,0
249189,6759239,0
247505,6759585,0
247248,6759766,0
244884,6763184,0
244884,6763184,0
243856,6765105,0
243841,6765124,0
241511,6768189,0
237686,6769116,0
227379,6776928,0
223121,6783596,0
260913,6782678,0
257151,6778038,0
256778,6778035,0
255260,6777705,0
254501,6777401,0
253793,6777001,0
253295,6776757,0
250925,6775936,0
300615,6743285,0
299873,6743475,0
296829,6745980,0
